id,cancel_pol,room_cat,Family_Friendly,Pets_Allowed,Smoking_Allowed,Events_Allowed,rev_rating,rev_acc,rev_clean,rev_check,rev_comm,rev_loc,rev_val,host_responsetime,host_response_rate,host_is_superhost,host_listings_count,property_type,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,review_scores_value,reviews_per_month,len_desc,len_experiences,len_summary,len_rules,NearbyAssault,NearbyBikeShare,NearbyClassASexOffenders,NearbyGunShots,NearbyHomicide,NearbyMetros,NearbyMuseums,NearbySexCrime,NearbySexOffenders,Closest_BikeShare,Closest_Metro,Closest_Museum,Closest_SexCrime,Closest_SexOffender,Closest_Arson,Closest_Assault,Closest_GunShot,Closest_Homicide,Closest_ClassA_SexOffender,AvgNightlyPrice,AvgNightlyAdjusted_price,MinNightlyprice,MinNightlyAdjusted_price,MaxNightlyprice,MaxNightlyAdjusted_price,Basic_Amenities,deluxe_amenities,Total_Amenities
26684820,0,3,0,0,0,0,90,9,9,9,10,9,9,4,1,0,3,Townhouse,6,1,2,3,150,110,3,15,16,9,2.94,1001,4,497,811,35,9,16,36,1,,1,2,36,0.1574,0.6771,0.2183,0.0707,0.0611,0.6917,0.0892,0.09,0.3182,0.0881,$127.17,$127.17,$75.00,$75.00,$151.00,$151.00,3,3,11
26685001,0,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,4,1,0,3,Townhouse,2,1,1,1,100,80,1,0,0,,,1001,4,492,811,37,11,15,36,1,,1,2,37,0.1938,0.7143,0.2661,0.1125,0.0683,0.6422,0.0427,0.0627,0.3281,0.1054,$65.71,$65.71,$65.00,$65.00,$80.00,$80.00,3,1,8
26686977,4,3,0,0,0,0,100,10,10,10,10,9,10,4,1,1,5,Apartment,4,1,1,2,,100,1,0,5,10,0.79,1000,4,428,71,58,6,27,58,3,,,1,41,0.1368,0.5825,1.127,0.1823,0.0169,0.5381,0.0504,0.0328,0.16,0.0169,$70.60,$70.60,$50.00,$50.00,$86.00,$86.00,3,2,11
26696308,4,3,0,0,0,0,88,9,9,8,9,9,8,4,1,0,2,House,2,1,1,1,0,20,1,10,13,8,1.81,608,4,178,134,7,,4,,,,2,,11,0.5901,0.6109,0.4245,0.5101,0.077,3.5046,0.1382,0.6584,0.7903,0.1908,$67.95,$67.95,$55.00,$55.00,$77.00,$77.00,2,1,6
26700381,4,3,0,0,0,1,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,1,Condominium,1,1,0,2,,,1,0,0,,,,4,,32,26,17,3,,,5,9,2,18,0.0734,0.1469,0.0473,0.1485,0.0985,3.3184,0.148,0.9308,0.527,0.3293,$70.46,$70.46,$70.00,$70.00,$76.00,$76.00,3,2,10
26703351,4,3,0,0,0,0,100,10,8,10,10,10,10,4,1,0,2,Apartment,2,1,1,1,,20,1,10,1,10,1,509,4,129,,5,,2,,,,2,1,9,0.6737,0.7138,0.3264,0.4361,0.1137,3.3951,0.1432,0.5911,0.8702,0.1461,$63.06,$63.06,$55.00,$55.00,$68.00,$68.00,2,1,5
26708700,4,3,0,0,0,0,98,10,10,10,10,9,10,4,1,1,1,Guest suite,4,1,1,1,0,50,4,0,24,10,3.35,1000,4,457,6,15,1,4,56,3,3,,,9,0.4656,0.3685,1.5719,0.7538,0.0904,2.4746,0.0906,0.0915,0.2507,0.0904,$96.40,$96.40,$75.00,$75.00,$130.00,$130.00,3,4,15
26711544,4,3,0,0,0,0,80,7,7,10,10,8,9,4,0.88,0,1,Apartment,4,1,1,2,,,1,0,4,9,0.56,,4,,,35,7,14,26,,3,1,2,32,0.1331,0.1828,0.0724,0.4181,0.138,3.4119,0.0493,0.1132,0.6234,0.181,$94.44,$94.44,$69.00,$69.00,$110.00,$110.00,3,1,11
26715590,4,3,0,0,0,0,97,10,10,10,10,10,10,4,1,1,1,Apartment,2,1,1,1,300,80,1,0,14,10,3.28,1000,4,452,126,21,6,7,7,1,5,,5,19,0.213,0.2528,1.0911,0.2231,0.0432,0.7628,0.1101,0.2653,0.2762,0.0982,$69.91,$69.91,$50.00,$50.00,$81.00,$81.00,3,1,10
26718170,3,3,0,0,0,0,100,10,10,10,10,10,10,0,,0,1,Apartment,2,1,0,1,0,20,1,15,7,10,1.05,580,4,118,,5,21,7,,,5,10,1,15,0.0357,0.3788,0.1578,0.3273,0.0697,3.0752,0.3407,1.303,0.626,0.0697,$95.36,$95.36,$95.00,$95.00,$99.00,$99.00,2,1,8
26742000,3,3,1,0,0,0,95,10,10,10,10,10,10,4,1,1,6,Apartment,4,1,1,2,150,100,4,15,28,10,4.1,1005,4,439,44,6,8,3,,,4,1,2,7,0.0675,0.1482,0.461,0.4142,0.3883,1.1168,0.3312,0.6984,0.6577,0.3883,$102.65,$102.65,$63.00,$63.00,$105.00,$105.00,3,1,10
26753049,3,2,0,0,0,1,96,10,10,9,10,10,10,4,1,1,1,Condominium,3,1,1,1,0,40,2,10,31,10,6.33,1006,4,498,111,57,13,19,28,1,6,2,4,44,0.0998,0.239,0.2796,0.1302,0.0551,3.4592,0.1135,0.1518,0.3561,0.0551,$55.18,$55.18,$55.00,$55.00,$71.00,$71.00,3,2,12
26768290,3,3,0,0,0,0,98,10,10,10,10,10,10,4,0.93,0,5,Townhouse,4,2,2,2,0,75,4,20,10,10,2.08,1006,4,459,304,7,3,9,14,,,,2,20,0.3599,0.7363,1.6531,0.4173,0.1102,5.1475,0.2576,0.3575,0.6296,0.1102,$145.15,$145.15,$145.00,$145.00,$199.00,$199.00,3,1,8
26772360,0,3,0,0,0,0,97,10,10,10,10,10,10,4,1,1,4,House,8,2,4,5,0,190,8,50,9,10,2.23,1000,4,498,,30,15,6,6,,2,5,4,21,0.0577,0.4444,0.232,0.1505,0.0912,3.1501,0.1088,0.4005,0.5614,0.2377,$456.20,$456.20,$400.00,$400.00,$500.00,$500.00,3,1,8
26772849,0,2,1,0,0,0,98,10,10,10,10,10,10,4,1,0,5,Aparthotel,2,1,1,1,,,1,0,9,10,1.29,434,4,434,,21,13,5,,,3,7,4,18,0.1402,0.3329,0.1065,0.295,0.0343,3.27,0.0198,0.546,0.614,0.3057,$129.00,$129.00,$129.00,$129.00,$129.00,$129.00,3,2,10
26785118,3,3,0,0,0,0,100,10,10,10,10,10,10,4,1,0,3,Condominium,6,1,2,2,5000,64,3,25,3,10,1.25,1000,4,497,981,7,1,5,16,,,,,7,0.2443,1.9543,1.5953,0.5759,0.1313,1.2398,0.0757,0.1343,0.6486,0.1313,$109.66,$109.66,$75.00,$75.00,$110.00,$110.00,3,1,11
26786454,3,3,1,0,0,0,100,10,10,10,10,10,10,4,1,1,1,Apartment,4,1,2,2,300,65,2,10,16,10,2.68,1000,4,434,210,3,5,2,,,,3,2,7,0.171,1.0183,0.1137,0.3894,0.0455,4.3197,0.3326,1.8047,1.3056,0.3839,$163.89,$163.89,$85.00,$85.00,$185.00,$185.00,4,2,12
26786458,4,3,0,0,0,0,80,10,10,8,10,10,10,0,,0,1,Apartment,3,1,1,1,0,100,1,0,2,10,0.28,1002,4,411,,49,11,17,52,1,,,3,40,0.1177,0.9638,0.6025,0.3232,0.1016,0.3819,0.0359,0.07,0.4908,0.195,$120.78,$120.78,$110.00,$110.00,$130.00,$130.00,3,1,7
26804124,0,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,4,1,0,8,Serviced apartment,2,2,1,1,,,2,0,0,,,1002,4,,835,14,25,14,,1,10,14,2,30,0.0358,0.1631,0.0231,0.3846,0.1364,2.8104,0.1893,1.005,0.3773,0.1965,$327.55,$327.55,$180.00,$180.00,$425.00,$425.00,3,2,9
26804150,0,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,4,1,0,8,Serviced apartment,2,2,1,1,,,2,0,0,,,1002,4,,835,23,28,14,,1,10,12,3,32,0.0821,0.0879,0.1343,0.2766,0.0481,2.9028,0.0478,0.951,0.274,0.1101,$300.33,$300.33,$144.00,$144.00,$350.00,$350.00,3,2,9
26805024,0,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,4,1,0,8,Serviced apartment,2,2,1,1,,,2,0,0,,,1000,4,,835,26,24,14,,1,11,12,3,33,0.0904,0.0455,0.1801,0.2329,0.0532,2.9483,0.0527,0.9628,0.2751,0.126,$290.15,$290.15,$155.00,$155.00,$375.00,$375.00,3,2,9
26805039,0,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,4,1,0,8,Serviced apartment,2,2,1,1,,,2,0,0,,,1000,4,,835,27,24,14,,1,10,12,3,33,0.0799,0.0658,0.1591,0.2497,0.0488,2.9302,0.0483,0.9611,0.2774,0.1206,$249.13,$249.13,$124.00,$124.00,$350.00,$350.00,3,2,9
26805058,0,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,4,1,0,8,Serviced apartment,4,2,2,2,,,4,0,0,,,1002,4,,835,26,24,14,,1,11,12,3,33,0.0911,0.0484,0.1765,0.2383,0.0483,2.943,0.0478,0.9588,0.2718,0.1213,$377.55,$377.55,$230.00,$230.00,$475.00,$475.00,3,2,9
26805068,0,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,4,1,0,8,Serviced apartment,4,2,2,2,,,4,0,0,,,1002,4,,835,25,25,14,,1,11,12,3,33,0.0359,0.0983,0.1427,0.2436,0.091,2.9369,0.0906,1.0008,0.3203,0.1595,$317.16,$317.16,$184.00,$184.00,$400.00,$400.00,3,2,9
26805132,0,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,4,1,0,8,Serviced apartment,4,2,2,2,,,4,0,0,,,1000,4,,835,27,25,14,,1,11,12,3,33,0.0777,0.0588,0.1682,0.2372,0.0574,2.9426,0.057,0.9696,0.2839,0.1303,$352.55,$352.55,$205.00,$205.00,$450.00,$450.00,3,2,9
26805147,0,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,4,1,0,8,Serviced apartment,4,2,2,2,,,4,0,0,,,1000,4,,835,25,27,17,,1,10,12,2,36,0.0994,0.031,0.113,0.3248,0.0295,2.8592,0.0471,0.8932,0.2247,0.0573,$296.22,$296.22,$164.00,$164.00,$375.00,$375.00,3,2,9
26808982,4,3,0,0,0,0,92,10,10,10,10,10,10,3,1,0,1,House,2,1,1,1,300,25,2,300,5,10,1.23,1002,4,490,847,15,,8,18,,,,2,16,0.5985,1.5033,0.9905,0.1869,0.1119,2.4364,0.0658,0.0262,1.6114,0.329,$78.36,$78.36,$68.00,$68.00,$90.00,$90.00,3,2,11
26809428,0,3,0,0,0,0,98,10,10,10,10,10,10,4,1,0,2,Townhouse,13,4,4,9,0,189,1,0,20,10,3.23,248,4,248,,15,12,19,,,2,4,,44,0.1027,0.2165,0.2727,0.6145,0.0832,0.8798,0.2093,0.5257,0.7223,0.2973,$620.70,$620.70,$178.00,$178.00,$825.00,$825.00,3,2,12
26812495,3,3,0,0,0,0,100,10,10,10,10,10,10,4,1,1,1,Townhouse,6,2,2,2,100,125,1,0,14,10,3.65,1000,4,307,,33,7,14,9,1,3,1,4,32,0.1388,0.3885,0.1003,0.0911,0.0323,3.7753,0.1577,0.0917,0.4966,0.0323,$168.80,$168.80,$93.00,$93.00,$185.00,$185.00,3,3,13
26815870,3,3,0,0,0,0,97,10,10,10,10,10,10,4,0.88,1,1,Apartment,6,1,3,3,250,75,6,35,36,10,5.12,1007,4,360,1000,49,14,6,28,2,2,3,6,29,0.0971,0.4019,0.1671,0.2664,0.125,3.1246,0.1727,0.0709,0.3223,0.2492,$202.73,$202.73,$125.00,$125.00,$269.00,$269.00,3,2,9
26819224,4,3,0,0,0,0,100,10,10,10,10,10,9,3,1,0,1,Apartment,2,1,1,1,0,45,1,0,2,9,0.3,870,4,277,103,19,9,11,40,,8,,2,23,0.2289,0.2498,0.5511,0.1773,0.1707,1.6331,0.2044,0.1841,0.811,0.1776,$246.46,$246.46,$120.00,$120.00,$332.00,$332.00,3,5,14
26830543,3,3,0,0,0,0,80,8,8,7,9,9,9,4,0.93,0,5,House,8,2,4,4,0,150,8,20,6,9,1.02,1002,4,495,304,37,1,24,143,4,,,4,51,0.3166,0.6122,1.7793,0.3845,0.0435,1.4355,0.0787,0.0203,0.2928,0.0454,$194.97,$194.97,$99.00,$99.00,$392.00,$392.00,3,2,9
26831281,3,2,0,0,0,0,40,10,2,6,2,10,6,4,0.93,0,5,Townhouse,4,1,2,2,0,50,4,20,1,6,0.25,1004,4,432,304,7,3,8,13,,,,3,17,0.3842,0.7281,1.6579,0.3617,0.0766,5.1951,0.191,0.293,0.6318,0.0766,$99.00,$99.00,$99.00,$99.00,$99.00,$99.00,3,1,8
26832387,4,2,0,0,0,0,96,10,8,10,10,10,10,0,,0,1,Apartment,2,1,1,1,,7,1,0,5,10,0.84,478,4,199,,4,11,2,4,,2,1,,8,0.101,0.332,0.441,0.8641,0.2176,0.6436,0.2559,0.4583,0.7765,0.2176,$84.53,$84.53,$75.00,$75.00,$91.00,$91.00,3,2,11
26832807,3,3,0,0,0,0,80,9,8,8,9,9,9,4,0.93,0,5,Townhouse,8,4,4,4,0,135,8,20,3,9,0.45,1004,4,471,304,7,2,7,4,,,,2,16,0.2859,0.625,1.7313,0.4487,0.0377,5.2625,0.2637,0.3594,0.7295,0.0377,$226.38,$226.38,$200.00,$200.00,$250.00,$250.00,3,1,8
26846600,4,3,0,1,0,0,97,10,10,10,10,10,10,4,1,1,2,Guest suite,3,1,0,2,,25,2,20,21,10,4.14,1000,4,381,,18,6,11,21,,1,,,21,0.0644,0.4716,0.7656,0.509,0.1331,1.6212,0.1736,0.1348,0.5099,0.1819,$77.44,$77.44,$65.00,$65.00,$95.00,$95.00,3,1,11
26872090,0,3,1,1,0,0,100,10,10,9,10,10,10,2,0.6,0,2,Apartment,5,1,2,3,150,125,1,0,2,10,0.43,1000,4,477,86,9,11,2,1,,2,,,7,0.0529,0.1874,0.5591,0.7594,0.167,0.7118,0.113,0.4267,0.6296,0.167,$155.00,$155.00,$155.00,$155.00,$155.00,$155.00,4,3,13
26876009,4,3,0,0,0,1,78,8,7.2,8.4,8.5,7.6,7.7,2,1,1,2,House,6,3,3,3,,,1,0,0,,,,4,,,17,4,7,23,,,2,2,17,0.3046,0.5488,0.4106,0.2721,0.1203,2.9814,0.0722,0.0537,0.7663,0.1203,$199.00,$199.00,$199.00,$199.00,$199.00,$199.00,3,4,12
26878543,0,3,0,0,0,0,99,10,10,10,10,10,10,4,1,0,1,Apartment,2,1,1,1,,67,1,0,38,10,5.56,1000,4,496,34,18,10,3,,,3,9,1,14,0.0651,0.1427,0.056,0.2368,0.0957,3.4245,0.1161,0.8727,0.7126,0.2901,$119.30,$119.30,$71.00,$71.00,$400.00,$400.00,3,1,9
26888943,4,3,0,0,0,0,95,10,10,10,10,10,10,4,1,0,2,Apartment,6,1,2,3,0,40,2,5,28,10,4.4,1000,4,354,6,26,14,16,28,3,4,4,4,32,0.1114,0.0989,0.2213,0.047,0.0612,1.9202,0.0612,0.1345,0.1546,0.0612,$186.00,$186.00,$140.00,$140.00,$210.00,$210.00,3,2,11
26889325,4,2,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,1,Townhouse,2,1,1,1,,,1,0,0,,,,4,,,46,2,22,160,3,,2,1,41,0.2982,0.5188,0.3051,0.0663,0.0521,0.734,0.0545,0.0202,0.2819,0.0521,$60.00,$60.00,$60.00,$60.00,$60.00,$60.00,3,2,9
26895761,3,3,0,0,0,0,98,10,10,10,10,10,10,4,0.96,1,1,Apartment,4,1,0,2,100,50,1,0,30,10,4.89,250,4,250,,19,10,3,7,,2,,,10,0.046,0.2232,0.7493,0.7031,0.2147,0.6668,0.0591,0.2705,0.5789,0.2147,$132.08,$132.08,$115.00,$115.00,$150.00,$150.00,3,2,11
26897475,0,3,0,1,0,1,92,9,9,10,10,10,9,4,1,0,4,Apartment,4,1,0,1,,35,1,20,26,9,4.17,570,4,254,,30,18,5,6,,3,10,3,22,0.0687,0.3894,0.1225,0.1799,0.0202,2.9913,0.0201,0.4889,0.5921,0.0202,$115.76,$115.76,$70.00,$70.00,$135.00,$135.00,3,1,9
26898447,3,3,0,0,0,0,100,10,8,10,10,10,10,0,,0,2,Apartment,1,1,1,1,,,1,0,1,10,0.16,495,4,495,,3,11,2,,,4,2,,7,0.0514,0.3808,0.2615,0.7607,0.3462,0.8196,0.3371,0.6566,0.8442,0.3462,$90.16,$90.16,$70.00,$70.00,$104.00,$104.00,1,1,7
26908822,4,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,2,1,0,1,House,4,2,3,3,,,1,0,0,,,402,4,402,,10,6,1,,,3,,1,2,0.3726,0.3735,1.0711,0.4016,0.2405,5.9824,0.2154,2.203,1.7122,0.2405,$166.00,$166.00,$166.00,$166.00,$166.00,$166.00,3,3,10
26916939,4,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,4,0.92,0,53,House,7,4,3,4,0,230,1,0,0,,,654,4,91,,,,,,,,,,,0.6766,1.3471,0.7215,1.3584,0.6788,6.6887,0.5021,3.2289,1.2989,0.928,$430.00,$430.00,$430.00,$430.00,$430.00,$430.00,3,3,12
26919943,0,3,0,1,1,1,80,8,8,10,10,10,10,4,1,0,1,Condominium,1,1,0,1,,,1,0,1,10,0.18,978,4,495,,22,16,3,12,,2,7,3,20,0.1336,0.3611,0.0596,0.0948,0.1363,2.9097,0.134,0.3318,0.6931,0.1363,$69.69,$69.69,$67.00,$67.00,$72.00,$72.00,2,1,11
26920748,3,3,0,0,0,0,95,10,10,10,10,9,10,4,1,1,1,Apartment,5,1,2,3,0,89,4,15,13,10,1.87,1000,4,401,179,27,7,13,27,,,,3,25,0.0476,0.6196,0.7708,0.3916,0.0952,1.8254,0.022,0.1476,0.5294,0.0952,$151.52,$151.52,$106.00,$106.00,$180.00,$180.00,3,1,7
26925664,3,3,0,0,0,0,96,10,10,10,10,10,10,4,1,0,15,Guest suite,5,1,1,3,300,60,4,0,17,10,2.62,1000,4,480,372,26,7,9,20,,,,,20,0.1693,0.5163,0.9761,0.6512,0.0992,0.2313,0.1921,0.1618,0.6863,0.2234,$107.36,$107.36,$90.00,$90.00,$130.00,$130.00,3,3,11
26939599,4,2,0,0,1,0,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,1,Cabin,1,1,0,1,,,1,0,0,,,,4,,,17,23,15,,1,20,11,5,35,0.0173,0.148,0.1565,0.2419,0.028,2.5161,0.126,0.7919,0.4416,0.028,$200.00,$200.00,$200.00,$200.00,$200.00,$200.00,1,1,4
26940356,0,3,0,1,0,0,100,10,9,10,10,10,10,4,1,0,2,House,4,2,3,3,,65,1,0,2,10,0.33,495,4,495,,3,11,1,3,,,1,,9,0.0465,0.5677,0.373,0.8539,0.0472,0.5421,0.3385,0.4223,1.0119,0.0863,$159.14,$159.14,$134.00,$134.00,$175.00,$175.00,3,2,12
26949705,0,3,0,0,0,0,97,10,10,10,10,10,10,4,1,1,3,Apartment,6,2,2,3,0,95,4,0,28,10,4,1000,4,442,389,28,12,54,26,2,6,5,7,107,0.0173,0.279,0.189,0.137,0.0796,1.3785,0.0677,0.1395,0.378,0.0796,$413.83,$413.83,$161.00,$161.00,$964.00,$964.00,3,3,12
26950500,4,1,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,4,0.98,0,45,House,1,1,1,1,0,10,1,35,0,,,181,4,181,,20,6,2,6,2,2,1,1,6,0.2579,0.318,0.4444,0.3754,0.251,1.2047,0.0948,0.0561,0.3091,0.2658,$32.53,$32.53,$29.00,$29.00,$35.00,$35.00,2,2,11
26955762,4,1,0,0,0,0,100,10,8,10,10,8,10,4,0.98,0,45,House,4,1,1,1,0,10,1,35,1,10,0.16,973,4,181,13,22,7,2,6,2,3,,1,7,0.1776,0.2399,0.5402,0.3536,0.139,1.0783,0.0039,0.0216,0.3241,0.139,$32.56,$32.56,$29.00,$29.00,$35.00,$35.00,2,2,11
26956067,4,3,0,0,0,0,100,10,10,10,10,10,10,4,1,1,2,Guest suite,2,1,1,1,150,40,2,25,14,10,2.13,1000,4,490,1002,11,,9,14,,,,3,18,0.7591,1.678,0.8608,0.258,0.0769,2.3582,0.0853,0.1218,1.4048,0.1357,$83.09,$83.09,$70.00,$70.00,$119.00,$119.00,3,3,11
26956333,4,1,0,0,0,0,80,10,10,2,10,10,10,4,0.98,0,45,House,1,1,1,1,0,10,1,35,1,10,0.15,973,4,181,13,20,6,2,6,2,2,1,1,6,0.2411,0.3001,0.4636,0.353,0.2285,1.199,0.0939,0.0717,0.331,0.2626,$33.13,$33.13,$29.00,$29.00,$36.00,$36.00,2,2,11
26956475,0,3,0,0,0,0,99,10,10,10,10,10,10,4,1,1,3,Apartment,6,2,2,3,0,90,4,0,27,10,3.86,1000,4,469,389,27,12,53,22,1,6,4,5,101,0.0734,0.1888,0.1192,0.2261,0.1112,1.2871,0.0367,0.2132,0.4135,0.1112,$417.57,$417.57,$166.00,$166.00,$997.00,$997.00,3,3,13
26957091,3,3,1,0,0,0,98,10,10,10,10,10,10,4,1,1,66,Apartment,3,1,1,2,300,75,4,0,8,10,1.33,1002,4,250,1002,12,12,4,5,,2,,,13,0.1501,0.3423,0.7056,0.787,0.2954,0.5248,0.099,0.2021,0.6993,0.3281,$120.67,$120.67,$95.00,$95.00,$149.00,$149.00,3,2,8
26958025,4,3,0,1,0,1,96,9,9,9,9,10,10,2,1,0,1,Apartment,3,1,1,1,0,50,1,0,19,10,2.82,1000,4,412,,40,14,4,36,1,3,4,5,24,0.0872,0.286,0.2779,0.2244,0.1076,3.0061,0.0785,0.0466,0.4353,0.2472,$86.40,$86.40,$65.00,$65.00,$100.00,$100.00,3,2,9
26978483,4,3,1,1,0,0,100,10,10,10,10,10,10,0,,0,1,Townhouse,6,3,3,3,,,1,0,1,10,0.2,1000,4,218,6,6,12,1,8,,,,,12,0.1945,0.5278,0.6448,0.9096,0.1955,0.3496,0.3084,0.1613,0.8726,0.1955,$186.59,$186.59,$150.00,$150.00,$212.00,$212.00,3,2,10
26991093,0,3,0,0,0,0,85,9,9,10,6,10,10,3,0.94,0,56,Apartment,4,1,1,2,0,150,1,0,4,10,0.65,1000,4,460,,9,9,,,,2,6,2,6,0.2224,0.4355,0.1747,0.4571,0.3039,3.6808,0.3043,1.2253,0.8669,0.5076,$171.66,$171.66,$54.00,$54.00,$400.00,$400.00,3,1,11
26994509,0,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,2,1,0,54,Condominium,6,2,2,1,0,280,1,0,0,,,1000,4,1000,93,23,19,8,,,7,5,5,24,0.0897,0.2568,0.3193,0.0436,0.1238,3.39,0.0735,1.1676,0.5644,0.2594,$218.00,$218.00,$218.00,$218.00,$218.00,$218.00,4,2,10
26994592,0,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,2,1,0,54,Condominium,6,1,1,1,0,230,1,0,0,,,1000,4,1000,93,29,17,9,,1,5,13,3,31,0.1181,0.2527,0.1901,0.2399,0.0679,2.9972,0.1756,0.5495,0.4288,0.0832,$135.00,$135.00,$135.00,$135.00,$135.00,$135.00,4,2,10
26994638,0,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,2,1,0,54,Condominium,6,2,2,2,0,280,1,0,0,,,1004,4,890,93,20,12,5,,,3,8,4,18,0.0891,0.3355,0.0845,0.3225,0.0241,3.3278,0.0777,0.5838,0.6078,0.2674,$154.00,$154.00,$154.00,$154.00,$154.00,$154.00,4,2,10
26994641,0,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,2,1,0,54,Condominium,6,3,3,3,0,330,1,0,0,,,1008,4,1008,93,39,13,5,25,1,3,3,5,25,0.0881,0.292,0.2598,0.2104,0.07,2.9987,0.0178,0.1145,0.4881,0.2755,$208.00,$208.00,$208.00,$208.00,$208.00,$208.00,4,2,10
26994662,0,3,0,1,0,0,78,8,7.2,8.4,8.5,7.6,7.7,2,1,0,54,Condominium,6,1,1,2,0,230,1,0,0,,,1008,4,1008,93,17,14,4,1,1,6,,3,9,0.1623,0.2413,0.6168,0.3551,0.2164,1.1092,0.1864,0.4568,0.3271,0.2164,$109.00,$109.00,$109.00,$109.00,$109.00,$109.00,4,2,10
26994668,0,3,0,1,0,0,78,8,7.2,8.4,8.5,7.6,7.7,2,1,0,54,Condominium,6,1,1,2,0,230,1,0,0,,,1007,4,1007,93,16,12,4,1,1,4,,3,8,0.1859,0.1927,0.6785,0.4198,0.2134,1.0545,0.2002,0.4834,0.3784,0.2134,$118.00,$118.00,$118.00,$118.00,$118.00,$118.00,4,2,10
26994670,0,3,0,1,0,0,78,8,7.2,8.4,8.5,7.6,7.7,2,1,0,54,Condominium,6,1,1,2,0,230,1,0,0,,,1007,4,1007,93,10,13,5,,1,6,,3,12,0.0867,0.3005,0.6348,0.3355,0.1637,1.1612,0.1769,0.5236,0.3726,0.1637,$119.00,$119.00,$119.00,$119.00,$119.00,$119.00,4,2,10
26994673,0,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,2,1,0,54,Condominium,6,1,1,1,0,230,1,0,0,,,1008,4,1008,93,17,14,5,2,1,4,,3,10,0.1911,0.2403,0.5892,0.343,0.2265,1.1088,0.1763,0.4211,0.2927,0.2265,$124.00,$124.00,$124.00,$124.00,$124.00,$124.00,4,2,10
26994680,0,3,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,2,1,0,54,Condominium,6,1,1,1,0,230,1,0,0,,,1004,4,1004,93,11,10,4,,1,6,,3,9,0.1315,0.2501,0.6914,0.4057,0.2405,1.0943,0.2337,0.5507,0.4273,0.2405,$127.00,$127.00,$127.00,$127.00,$127.00,$127.00,4,2,10
26994688,0,3,0,1,0,0,78,8,7.2,8.4,8.5,7.6,7.7,2,1,0,54,Condominium,6,1,1,1,0,230,1,0,0,,,1007,4,1007,93,11,13,5,1,1,6,,3,12,0.1241,0.3066,0.5821,0.2982,0.1518,1.1745,0.1309,0.4777,0.3186,0.1518,$121.00,$121.00,$121.00,$121.00,$121.00,$121.00,4,2,10
26995160,4,3,0,0,0,0,98,10,10,10,10,10,10,3,0.86,1,1,House,4,1,1,1,0,0,2,15,16,10,2.71,1000,4,,,11,2,4,3,,,,1,9,0.2323,0.7158,1.4102,0.1346,0.3059,5.7415,0.0639,0.3497,0.7541,0.3192,$62.85,$62.85,$60.00,$60.00,$70.00,$70.00,2,2,10
26997272,4,3,0,1,0,0,97,10,9,10,10,10,10,4,1,1,1,Apartment,2,1,1,2,0,35,1,20,14,10,2.47,1000,4,499,,32,11,11,52,4,6,,4,33,0.1727,0.3851,0.6474,0.2135,0.1359,1.8936,0.1287,0.0342,0.3446,0.1359,$96.23,$96.23,$92.00,$92.00,$102.00,$102.00,3,1,11
26997761,4,2,0,0,0,0,78,8,7.2,8.4,8.5,7.6,7.7,0,,0,1,Apartment,2,1,1,1,,,1,0,0,,,,4,,,22,1,16,94,3,,1,4,39,0.1534,1.3912,0.4595,0.1644,0.0289,0.3516,0.029,0.1339,0.0985,0.1319,$110.61,$110.61,$75.00,$75.00,$135.00,$135.00,1,2,7
26998386,3,3,0,0,0,0,99,10,10,10,10,10,10,4,1,1,2,House,4,2,2,2,0,30,2,15,19,10,3.35,1000,4,452,,24,5,5,8,1,4,,5,18,0.1559,0.1095,0.8642,0.2735,0.1301,0.8465,0.1027,0.156,0.1788,0.2444,$140.30,$140.30,$109.00,$109.00,$141.00,$141.00,3,1,9
